shipment_id	store_id	vendor_id
4135	829	752
4136	849	160
4137	688	213
4138	921	282
4139	702	425
4140	521	999
4141	555	291
4142	875	576
4143	785	681
4144	430	442
4145	142	718
4146	96	101
4147	442	331
4148	451	708
4149	166	246
4150	168	425
4151	893	992
4152	201	719
4153	987	452
4154	993	120
4155	580	862
4156	212	47
4157	671	259
4158	864	318
4159	80	416
4160	192	210
4161	542	790
4162	913	801
4163	313	265
4164	566	997
4165	230	950
4166	715	855
4167	99	100
4168	123	237
4169	348	227
4170	631	629
4171	347	521
4172	340	583
4173	768	809
4174	318	450
4175	628	198
4176	759	996
4177	170	697
4178	261	597
4179	700	433
4180	269	30
4181	456	62
4182	721	497
4183	968	548
4184	482	416
4185	572	651
4186	171	752
4187	680	333
4188	594	412
4189	183	450
4190	334	835
4191	901	222
4192	115	912
4193	825	54
4194	521	507
4195	399	786
4196	314	798
4197	141	67
4198	665	316
4199	647	630
4200	539	850
4201	521	181
4202	864	856
4203	953	717
4204	333	575
4205	544	644
4206	48	549
4207	220	719
4208	279	159
4209	889	22
4210	510	737
4211	566	948
4212	820	468
4213	145	584
4214	618	792
4215	731	829
4216	157	74
4217	728	191
4218	713	739
4219	886	670
4220	26	82
4221	897	201
4222	976	821
4223	36	498
4224	124	695
4225	892	707
4226	335	68
4227	721	460
4228	740	130
4229	94	747
4230	735	664
4231	726	829
4232	181	624
4233	149	445
4234	845	186
4235	282	590
4236	783	65
4237	838	515
4238	247	82
4239	578	472
4240	282	648
4241	703	757
4242	706	571
4243	767	501
4244	755	713
4245	415	662
4246	146	986
4247	776	145
4248	678	219
4249	332	694
4250	870	336
4251	385	565
4252	283	745
4253	788	697
4254	706	150
4255	16	573
4256	396	178
4257	281	802
4258	619	863
4259	24	738
4260	305	940
4261	273	830
4262	454	131
4263	905	205
4264	686	124
4265	701	614
4266	815	764
4267	297	185
4268	344	947
4269	443	1000
4270	886	785
4271	140	196
4272	26	329
4273	576	828
4274	108	3
4275	984	923
4276	392	85
4277	778	547
4278	542	145
4279	184	802
4280	366	816
4281	418	163
4282	36	353
4283	738	564
4284	886	599
4285	116	171
4286	113	468
4287	315	872
4288	186	639
4289	539	763
4290	72	389
4291	351	279
4292	762	627
4293	876	879
4294	11	829
4295	150	261
4296	891	927
4297	986	428
4298	630	181
4299	17	673
4300	258	37
4301	730	167
4302	12	723
4303	808	599
4304	821	134
4305	738	776
4306	714	518
4307	375	265
4308	438	695
4309	621	324
4310	447	786
4311	828	950
4312	372	532
4313	105	802
4314	911	233
4315	206	557
4316	743	311
4317	835	319
4318	162	789
4319	505	693
4320	361	741
4321	74	152
4322	239	492
4323	38	449
4324	277	950
4325	222	171
4326	795	811
4327	314	366
4328	793	804
4329	209	7
4330	691	853
4331	370	100
4332	99	510
4333	410	281
4334	223	615
4335	688	872
4336	738	810
4337	938	850
4338	304	673
4339	215	389
4340	581	211
4341	153	387
4342	185	818
4343	642	262
4344	466	341
4345	616	549
4346	883	42
4347	633	912
4348	588	931
4349	845	992
4350	654	783
4351	272	805
4352	745	609
4353	468	539
4354	976	441
4355	230	226
4356	926	438
4357	560	773
4358	184	644
4359	531	222
4360	262	578
4361	723	196
4362	51	621
4363	369	54
4364	70	443
4365	202	83
4366	375	82
4367	470	405
4368	794	244
4369	842	713
4370	417	123
4371	907	342
4372	318	923
4373	376	608
4374	14	563
4375	166	563
4376	864	206
4377	954	467
4378	930	157
4379	755	496
4380	615	105
4381	845	835
4382	455	382
4383	169	19
4384	167	578
4385	592	396
4386	811	30
4387	105	144
4388	531	818
4389	433	877
4390	181	643
4391	978	396
4392	921	474
4393	332	594
4394	437	542
4395	164	748
4396	915	860
4397	808	936
4398	488	913
4399	721	203
4400	111	964
4401	606	644
4402	906	771
4403	646	228
4404	52	59
4405	265	327
4406	454	575
4407	902	928
4408	182	640
4409	809	54
4410	512	226
4411	560	347
4412	11	702
4413	960	956
4414	54	828
4415	55	116
4416	208	779
4417	530	951
4418	612	138
4419	623	536
4420	338	957
4421	408	304
4422	271	295
4423	642	684
4424	99	65
4425	385	573
4426	707	772
4427	690	694
4428	318	231
4429	132	467
4430	473	127
4431	272	700
4432	955	957
4433	248	602
4434	697	765
4435	476	932
4436	11	225
4437	555	627
4438	118	960
4439	425	215
4440	379	790
4441	397	851
4442	947	763
4443	850	872
4444	969	966
4445	1000	932
4446	986	942
4447	409	492
4448	615	789
4449	858	425
4450	33	538
4451	489	68
4452	548	773
4453	844	133
4454	357	78
4455	660	725
4456	832	344
4457	420	865
4458	515	123
4459	940	904
4460	425	279
4461	291	107
4462	866	33
4463	829	760
4464	598	465
4465	727	378
4466	484	653
4467	760	82
4468	791	668
4469	146	626
4470	287	510
4471	609	521
4472	331	849
4473	537	347
4474	965	834
4475	842	843
4476	401	131
4477	971	286
4478	909	12
4479	959	558
4480	789	299
4481	831	871
4482	437	280
4483	724	440
4484	228	927
4485	221	962
4486	276	774
4487	644	150
4488	103	80
4489	210	936
4490	67	190
4491	748	245
4492	532	739
4493	435	745
4494	216	60
4495	497	358
4496	501	730
4497	180	226
4498	720	881
4499	578	122
4500	789	199
4501	912	425
4502	694	90
4503	281	47
4504	4	678
4505	53	221
4506	66	907
4507	827	673
4508	341	410
4509	974	940
4510	974	955
4511	73	493
4512	523	914
4513	968	227
4514	395	241
4515	758	388
4516	667	735
4517	544	633
4518	792	697
4519	360	566
4520	382	546
4521	670	31
4522	128	994
4523	668	993
4524	145	613
4525	892	859
4526	329	75
4527	715	658
4528	227	355
4529	499	870
4530	365	2
4531	54	121
4532	533	210
4533	872	377
4534	559	415
4535	679	662
4536	450	653
4537	992	490
4538	488	306
4539	166	176
4540	990	972
4541	74	187
4542	358	928
4543	918	308
4544	225	140
4545	905	237
4546	831	863
4547	919	341
4548	988	136
4549	969	61
4550	662	59
4551	945	192
4552	399	585
4553	662	29
4554	858	70
4555	690	116
4556	968	577
4557	935	53
4558	474	558
4559	856	225
4560	613	730
4561	155	273
4562	954	356
4563	308	508
4564	730	410
4565	247	641
4566	354	783
4567	618	660
4568	223	992
4569	660	297
4570	618	588
4571	932	454
4572	247	661
4573	952	669
4574	167	203
4575	526	598
4576	742	977
4577	297	276
4578	964	476
4579	519	242
4580	781	166
4581	909	651
4582	408	448
4583	435	536
4584	679	677
4585	281	63
4586	888	653
4587	996	474
4588	741	128
4589	818	147
4590	602	906
4591	171	178
4592	147	886
4593	291	372
4594	335	108
4595	926	441
4596	906	105
4597	309	989
4598	25	79
4599	909	412
4600	453	77
4601	149	542
4602	856	261
4603	361	593
4604	244	728
4605	129	89
4606	877	755
4607	759	847
4608	456	181
4609	157	64
4610	447	106
4611	564	459
4612	510	176
4613	402	140
4614	599	92
4615	805	242
4616	114	286
4617	641	685
4618	353	821
4619	139	216
4620	189	852
4621	963	235
4622	67	713
4623	729	114
4624	667	285
4625	441	358
4626	850	225
4627	952	465
4628	592	549
4629	753	751
4630	382	271
4631	152	725
4632	690	442
4633	566	226
4634	546	522
4635	686	172
4636	341	998
4637	90	83
4638	582	235
4639	136	612
4640	908	909
4641	817	465
4642	719	305
4643	643	397
4644	84	601
4645	112	957
4646	291	270
4647	486	50
4648	43	733
4649	865	25
4650	412	623
4651	517	984
4652	721	59
4653	795	408
4654	609	108
4655	147	355
4656	633	856
4657	354	677
4658	386	922
4659	858	124
4660	305	317
4661	104	667
4662	625	779
4663	339	783
4664	354	717
4665	215	1000
4666	805	220
4667	162	521
4668	984	316
4669	276	47
4670	688	747
4671	429	530
4672	334	639
4673	470	369
4674	371	677
4675	421	483
4676	669	713
4677	742	962
4678	425	353
4679	592	983
4680	813	694
4681	481	826
4682	75	10
4683	828	879
4684	425	356
4685	378	72
4686	962	992
4687	238	162
4688	673	803
4689	193	722
4690	394	864
4691	447	638
4692	155	95
4693	463	210
4694	467	497
4695	619	621
4696	883	515
4697	811	932
4698	223	802
4699	375	143
4700	132	835
4701	809	612
4702	748	489
4703	429	464
4704	989	650
4705	767	40
4706	961	252
4707	953	803
4708	416	902
4709	321	307
4710	956	988
4711	485	67
4712	287	288
4713	681	286
4714	754	36
4715	684	90
4716	720	125
4717	649	946
4718	762	796
4719	716	572
4720	72	52
4721	590	799
4722	218	228
4723	715	594
4724	716	143
4725	99	688
4726	256	348
4727	961	581
4728	489	58
4729	195	601
4730	994	623
4731	564	832
4732	854	928
4733	224	487
4734	727	855
4735	638	891
4736	380	80
4737	117	126
4738	80	112
4739	660	273
4740	431	342
4741	326	452
4742	976	427
4743	471	909
4744	838	47
4745	555	607
4746	395	789
4747	130	749
4748	123	585
4749	231	183
4750	822	126
4751	395	904
4752	430	693
4753	704	909
4754	463	642
4755	625	195
4756	345	272
4757	980	307
4758	412	732
4759	50	914
4760	182	118
4761	24	826
4762	205	487
4763	144	79
4764	238	436
4765	63	649
4766	872	949
4767	887	402
4768	211	774
4769	845	514
4770	738	850
4771	245	270
4772	663	414
4773	209	430
4774	474	147
4775	851	376
4776	583	739
4777	391	376
4778	12	98
4779	546	715
4780	714	621
4781	725	206
4782	775	40
4783	219	67
4784	485	258
4785	164	414
4786	854	612
4787	491	524
4788	59	518
4789	510	393
4790	459	476
4791	205	751
4792	830	459
4793	757	526
4794	339	621
4795	857	97
4796	717	997
4797	349	810
4798	242	74
4799	294	687
4800	657	465
4801	739	408
4802	293	97
4803	123	695
4804	978	511
4805	435	721
4806	634	443
4807	820	189
4808	365	319
4809	785	367
4810	484	198
4811	337	457
4812	977	624
4813	907	91
4814	765	972
4815	85	635
4816	765	557
4817	319	985
4818	341	738
4819	424	705
4820	529	500
4821	798	23
4822	515	884
4823	855	721
4824	237	317
4825	443	574
4826	254	798
4827	534	500
4828	711	430
4829	301	242
4830	306	739
4831	160	602
4832	294	414
4833	103	444
4834	448	792
4835	986	201
4836	985	291
4837	956	673
4838	707	657
4839	307	173
4840	548	474
4841	115	757
4842	370	717
4843	511	471
4844	464	206
4845	140	867
4846	651	713
4847	214	240
4848	198	719
4849	328	194
4850	98	442
4851	119	302
4852	443	430
4853	44	502
4854	842	711
4855	852	369
4856	854	810
4857	531	873
4858	265	22
4859	88	917
4860	247	430
4861	976	247
4862	226	882
4863	247	353
4864	931	32
4865	970	108
4866	791	557
4867	729	155
4868	879	149
4869	532	559
4870	245	673
4871	134	568
4872	178	15
4873	553	677
4874	11	505
4875	654	692
4876	650	758
4877	646	848
4878	959	57
4879	558	842
4880	698	371
4881	16	672
4882	274	224
4883	38	38
4884	517	908
4885	977	606
4886	555	496
4887	606	935
4888	903	898
4889	428	722
4890	812	977
4891	916	666
4892	966	196
4893	413	964
4894	603	200
4895	629	206
4896	953	99
4897	783	130
4898	66	39
4899	763	544
4900	966	16
4901	424	389
4902	957	761
4903	157	745
4904	276	616
4905	297	971
4906	505	386
4907	426	545
4908	767	797
4909	797	699
4910	632	946
4911	457	915
4912	130	284
4913	640	398
4914	423	694
4915	917	995
4916	960	809
4917	623	899
4918	685	973
4919	750	358
4920	391	484
4921	13	974
4922	997	213
4923	582	495
4924	305	853
4925	705	609
4926	477	712
4927	635	948
4928	370	653
4929	279	395
4930	240	204
4931	53	529
4932	22	453
4933	359	202
4934	79	296
4935	457	725
4936	482	944
4937	72	672
4938	542	1000
4939	686	685
4940	296	256
4941	506	191
4942	239	269
4943	855	410
4944	793	481
4945	790	37
4946	642	619
4947	870	351
4948	502	459
4949	187	913
4950	842	87
4951	501	821
4952	901	122
4953	203	741
4954	602	426
4955	135	324
4956	636	746
4957	928	715
4958	487	911
4959	891	372
4960	479	599
4961	680	583
4962	641	784
4963	885	627
4964	761	514
4965	712	970
4966	385	312
4967	366	979
4968	759	585
4969	652	379
4970	316	386
4971	814	281
4972	663	429
4973	281	118
4974	625	503
4975	120	313
4976	208	996
4977	776	612
4978	425	441
4979	759	94
4980	29	161
4981	913	848
4982	820	174
4983	77	971
4984	932	427
4985	749	327
4986	720	990
4987	502	194
4988	369	133
4989	624	363
4990	151	723
4991	676	570
4992	386	93
4993	746	235
4994	643	28
4995	398	793
4996	182	778
4997	286	757
4998	693	924
4999	162	431
5000	958	277
5001	47	320
5002	567	43
5003	372	688
5004	312	312
5005	587	269
5006	737	126
5007	583	736
5008	943	274
5009	122	382
5010	833	195
5011	978	290
5012	683	22
5013	887	660
5014	6	408
5015	374	953
5016	39	817
5017	890	963
5018	248	42
5019	757	401
5020	865	902
5021	634	552
5022	464	198
5023	601	138
5024	816	840
5025	764	796
5026	327	131
5027	518	254
5028	669	314
5029	229	334
5030	604	576
5031	382	637
5032	727	205
5033	151	402
5034	397	649
5035	409	300
5036	469	568
5037	81	959
5038	959	728
5039	197	624
5040	727	672
5041	897	503
5042	430	234
5043	199	796
5044	672	998
5045	677	484
5046	822	983
5047	924	825
5048	475	819
5049	938	800
5050	257	653
5051	83	664
5052	791	897
5053	623	465
5054	879	539
5055	916	268
5056	675	547
5057	687	313
5058	731	584
5059	924	892
5060	201	713
5061	379	417
5062	248	820
5063	619	785
5064	51	165
5065	234	705
5066	556	824
5067	717	835
5068	420	632
5069	797	131
5070	687	985
5071	758	85
5072	860	560
5073	94	436
5074	271	806
5075	268	221
5076	383	470
5077	365	393
5078	641	343
5079	576	21
5080	391	409
5081	464	935
5082	362	498
5083	822	216
5084	621	618
5085	588	427
5086	509	562
5087	426	764
5088	733	18
5089	857	850
5090	178	498
5091	981	477
5092	305	797
5093	883	529
5094	616	625
5095	468	743
5096	290	674
5097	778	477
5098	84	249
5099	921	669
5100	647	66
5101	973	625
5102	537	171
5103	521	875
5104	923	85
5105	232	215
5106	705	404
5107	595	586
5108	307	414
5109	390	526
5110	319	789
5111	230	383
5112	497	402
5113	345	974
5114	841	371
5115	119	868
5116	194	70
5117	127	104
5118	787	812
5119	835	343
5120	871	938
5121	670	866
5122	616	356
5123	527	631
5124	338	19
5125	192	614
5126	4	367
5127	407	244
5128	774	152
5129	189	514
5130	685	687
5131	266	671
5132	733	319
5133	998	793
5134	762	714
5135	706	20
5136	981	438
5137	13	229
5138	743	715
5139	362	132
5140	711	157
5141	286	453
5142	906	604
5143	776	44
5144	593	691
5145	772	829
5146	494	715
5147	867	115
5148	457	345
5149	284	651
5150	439	550
5151	491	339
5152	265	706
5153	905	299
5154	847	591
5155	523	401
5156	80	789
5157	746	799
5158	754	383
5159	161	229
5160	228	707
5161	303	442
5162	843	170
5163	602	999
5164	525	765
5165	716	397
5166	61	218
5167	316	691
5168	717	333
5169	976	840
5170	695	235
5171	8	691
5172	457	807
5173	751	905
5174	901	955
5175	133	659
5176	835	123
5177	105	397
5178	843	642
5179	962	276
5180	76	402
5181	263	594
5182	110	879
5183	207	620
5184	582	440
5185	795	976
5186	428	361
5187	186	443
5188	535	243
5189	451	746
5190	938	882
5191	767	872
5192	671	278
5193	751	730
5194	342	81
5195	969	230
5196	686	924
5197	462	360
5198	626	176
5199	128	840
5200	266	657
5201	34	437
5202	14	909
5203	702	911
5204	287	193
5205	368	672
5206	433	440
5207	310	292
5208	148	139
5209	643	776
5210	598	310
5211	140	901
5212	910	104
5213	959	285
5214	932	404
5215	362	525
5216	197	804
5217	686	546
5218	2	453
5219	209	353
5220	414	550
5221	202	30
5222	234	157
5223	861	429
5224	262	841
5225	433	1
5226	258	960
5227	349	814
5228	412	285
5229	507	757
5230	968	406
5231	475	279
5232	169	948
5233	539	830
5234	948	625
5235	398	725
5236	689	112
5237	884	476
5238	469	409
5239	814	525
5240	311	964
5241	823	703
5242	15	931
5243	959	994
5244	552	813
5245	6	690
5246	988	938
5247	248	494
5248	946	591
5249	659	100
5250	34	878
5251	843	826
5252	113	415
5253	974	560
5254	333	140
5255	332	557
5256	84	215
5257	281	713
5258	935	770
5259	51	822
5260	95	123
5261	438	80
5262	620	435
5263	663	507
5264	818	687
5265	362	483
5266	605	782
5267	281	913
5268	201	748
5269	847	82
5270	738	995
5271	830	23
5272	745	279
5273	693	495
5274	741	363
5275	899	777
5276	561	14
5277	54	412
5278	186	49
5279	918	747
5280	694	869
5281	687	10
5282	907	29
5283	963	671
5284	291	875
5285	565	825
5286	740	671
5287	763	213
5288	857	716
5289	789	340
5290	713	328
5291	798	821
5292	118	88
5293	773	661
5294	540	34
5295	464	263
5296	786	574
5297	865	668
5298	874	141
5299	483	25
5300	729	943
5301	541	13
5302	297	9
5303	136	771
5304	846	803
5305	573	72
5306	312	723
5307	607	421
5308	94	573
5309	946	793
5310	298	407
5311	257	290
5312	34	284
5313	732	502
5314	294	971
5315	436	450
5316	424	803
5317	455	259
5318	260	271
5319	671	212
5320	366	732
5321	975	785
5322	938	938
5323	70	324
5324	654	851
5325	869	529
5326	384	435
5327	512	299
5328	601	444
5329	188	752
5330	822	617
5331	835	441
5332	392	311
5333	607	965
5334	628	534
5335	984	165
5336	213	707
5337	492	401
5338	406	406
5339	196	766
5340	697	859
5341	349	62
5342	434	572
5343	708	459
5344	786	8
5345	402	555
5346	396	781
5347	168	50
5348	323	1
5349	679	578
5350	253	581
5351	494	998
5352	20	84
5353	678	439
5354	127	467
5355	8	504
5356	991	516
5357	799	538
5358	479	773
5359	809	578
5360	127	994
5361	384	616
5362	111	526
5363	409	518
5364	321	45
5365	451	827
5366	988	888
5367	874	450
5368	663	606
5369	24	958
5370	819	724
5371	588	456
5372	165	811
5373	612	514
5374	150	119
5375	797	712
5376	535	655
5377	989	763
5378	616	360
5379	873	234
5380	906	592
5381	762	845
5382	593	722
5383	61	857
5384	904	550
5385	853	867
5386	889	24
5387	502	671
5388	267	928
5389	304	797
5390	626	469
5391	376	262
5392	747	108
5393	203	804
5394	380	52
5395	820	761
5396	155	974
5397	565	759
5398	774	19
5399	666	433
5400	146	465
5401	987	119
5402	973	830
5403	407	234
5404	257	482
5405	733	584
5406	784	974
5407	96	285
5408	23	563
5409	521	6
5410	759	403
5411	966	557
5412	140	297
5413	650	44
5414	695	655
5415	639	855
5416	671	140
5417	985	88
5418	301	858
5419	968	562
5420	386	933
5421	722	880
5422	630	426
5423	256	62
5424	218	858
5425	88	642
5426	520	934
5427	16	327
5428	593	745
5429	801	177
5430	52	716
5431	41	454
5432	857	578
5433	101	458
5434	97	594
5435	930	187
5436	922	247
5437	155	305
5438	934	566
5439	653	395
5440	667	842
5441	68	634
5442	24	602
5443	269	840
5444	441	386
5445	147	8
5446	721	522
5447	441	483
5448	537	152
5449	278	880
5450	223	382
5451	393	696
5452	564	658
5453	825	650
5454	733	223
5455	603	302
5456	561	563
5457	466	438
5458	694	240
5459	341	963
5460	949	566
5461	673	973
5462	388	879
5463	953	124
5464	775	978
5465	562	534
5466	735	694
5467	375	195
5468	586	923
5469	333	410
5470	960	960
5471	457	363
5472	416	515
5473	416	698
5474	230	639
5475	333	744
5476	398	859
5477	513	254
5478	157	543
5479	616	509
5480	725	407
5481	628	276
5482	920	555
5483	299	588
5484	409	82
5485	559	949
5486	978	246
5487	616	154
5488	266	34
5489	307	517
5490	944	636
5491	827	240
5492	641	292
5493	953	462
5494	113	202
5495	451	337
5496	391	667
5497	111	384
5498	749	415
5499	429	956
5500	370	249
5501	453	906
5502	622	242
5503	115	164
5504	946	236
5505	258	845
5506	726	742
5507	675	519
5508	489	289
5509	689	507
5510	566	497
5511	693	87
5512	630	763
5513	220	677
5514	588	762
5515	935	99
5516	246	876
5517	991	643
5518	945	245
5519	349	65
5520	349	341
5521	326	138
5522	790	801
5523	991	981
5524	30	550
5525	543	549
5526	178	141
5527	484	886
5528	524	310
5529	327	200
5530	841	30
5531	830	538
5532	847	553
5533	470	426
5534	678	703
5535	233	871
5536	331	190
5537	681	958
5538	713	188
5539	179	700
5540	774	832
5541	952	669
5542	440	983
5543	99	192
5544	856	914
5545	867	240
5546	681	988
5547	369	841
5548	435	225
5549	256	232
5550	394	837
5551	415	493
5552	383	634
5553	753	684
5554	634	165
5555	717	640
5556	351	435
5557	933	670
5558	702	440
5559	511	286
5560	298	793
5561	611	893
5562	381	877
5563	636	191
5564	383	138
5565	198	806
5566	901	512
5567	610	581
5568	787	979
5569	653	904
5570	982	273
5571	139	993
5572	900	166
5573	46	842
5574	771	694
5575	373	204
5576	5	456
5577	771	677
5578	48	670
5579	884	214
5580	115	115
5581	120	749
5582	161	945
5583	94	301
5584	437	980
5585	770	449
5586	170	312
5587	923	102
5588	253	363
5589	638	31
5590	961	266
5591	18	344
5592	279	705
5593	477	849
5594	269	671
5595	683	548
5596	899	64
5597	407	885
5598	867	796
5599	400	504
5600	169	797
5601	900	667
5602	800	669
5603	116	510
5604	189	877
5605	734	480
5606	698	202
5607	511	935
5608	741	314
5609	902	476
5610	531	649
5611	255	745
5612	585	94
5613	291	56
5614	795	466
5615	799	349
5616	786	654
5617	914	662
5618	77	655
5619	232	575
5620	928	734
5621	470	854
5622	43	782
5623	368	118
5624	696	550
5625	94	857
5626	232	636
5627	96	132
5628	765	63
5629	367	501
5630	677	855
5631	431	924
5632	100	664
5633	881	958
5634	302	137
5635	22	159
5636	209	221
5637	837	405
5638	530	820
5639	173	583
5640	682	223
5641	590	101
5642	285	641
5643	330	975
5644	388	558
5645	773	993
5646	914	991
5647	369	909
5648	685	463
5649	743	54
5650	619	343
5651	261	113
5652	842	971
5653	806	68
5654	431	939
5655	741	236
5656	10	866
5657	936	972
5658	809	178
5659	584	857
5660	622	758
5661	491	659
5662	64	850
5663	379	189
5664	997	383
5665	602	319
5666	100	297
5667	790	895
5668	85	906
5669	440	982
5670	130	763
5671	569	142
5672	709	801
5673	614	361
5674	875	306
5675	225	615
5676	573	905
5677	709	556
5678	693	505
5679	391	131
5680	317	241
5681	282	520
5682	491	820
5683	793	270
5684	628	34
5685	181	743
5686	841	304
5687	176	518
5688	111	289
5689	111	928
5690	166	761
5691	808	833
5692	704	982
5693	801	718
5694	468	578
5695	620	920
5696	891	20
5697	908	808
5698	281	806
5699	992	56
5700	712	128
5701	4	802
5702	271	225
5703	241	509
5704	532	301
5705	673	376
5706	527	275
5707	241	56
5708	28	979
5709	81	909
5710	488	654
5711	470	628
5712	768	201
5713	9	557
5714	840	845
5715	862	532
5716	221	173
5717	667	951
5718	731	904
5719	860	481
5720	21	28
5721	679	154
5722	762	739
5723	717	732
5724	727	918
5725	645	516
5726	957	192
5727	545	602
5728	646	17
5729	611	573
5730	948	676
5731	949	455
5732	549	725
5733	351	334
5734	438	346
5735	615	416
5736	457	835
5737	907	80
5738	18	532
5739	811	215
5740	810	123
5741	932	72
5742	205	212
5743	821	799
5744	433	890
5745	404	228
5746	609	722
5747	5	837
5748	460	429
5749	76	615
5750	900	337
5751	229	633
5752	220	953
5753	194	711
5754	390	433
5755	812	772
5756	203	376
5757	530	34
5758	364	758
5759	298	609
5760	814	722
5761	910	168
5762	723	695
5763	177	377
5764	591	288
5765	899	302
5766	722	419
5767	82	390
5768	171	299
5769	410	926
5770	569	864
5771	529	905
5772	199	317
5773	536	274
5774	804	265
5775	422	529
5776	185	125
5777	883	757
5778	1000	316
5779	885	989
5780	90	328
5781	212	555
5782	529	143
5783	792	952
5784	168	786
5785	54	992
5786	75	400
5787	708	2
5788	35	526
5789	307	482
5790	626	125
5791	25	358
5792	314	445
5793	42	599
5794	869	934
5795	837	91
5796	55	113
5797	326	888
5798	893	957
5799	900	729
5800	981	214
5801	354	108
5802	113	527
5803	608	661
5804	945	356
5805	963	231
5806	200	16
5807	623	744
5808	326	835
5809	72	621
5810	894	681
5811	198	847
5812	148	74
5813	967	6
5814	384	697
5815	846	436
5816	134	547
5817	844	326
5818	291	74
5819	342	73
5820	650	155
5821	228	918
5822	412	333
5823	944	497
5824	950	252
5825	901	494
5826	603	238
5827	752	873
5828	810	34
5829	860	296
5830	651	114
5831	477	954
5832	817	524
5833	799	620
5834	283	589
5835	211	135
5836	564	400
5837	473	143
5838	544	499
5839	717	398
5840	51	683
5841	946	550
5842	362	839
5843	175	536
5844	179	57
5845	188	589
5846	2	538
5847	457	784
5848	862	829
5849	23	780
5850	488	613
5851	384	53
5852	851	843
5853	563	272
5854	760	817
5855	628	352
5856	675	500
5857	192	399
5858	58	455
5859	843	736
5860	345	694
5861	792	996
5862	228	123
5863	829	282
5864	80	550
5865	614	190
5866	594	103
5867	807	890
5868	54	960
5869	3	862
5870	877	963
5871	734	918
5872	453	271
5873	472	635
5874	994	838
5875	208	826
5876	461	894
5877	686	11
5878	114	219
5879	816	243
5880	518	376
5881	524	139
5882	808	860
5883	178	536
5884	775	441
5885	812	813
5886	670	428
5887	369	805
5888	935	110
5889	827	402
5890	371	829
5891	431	474
5892	699	116
5893	394	741
5894	829	686
5895	101	834
5896	900	393
5897	129	518
5898	140	364
5899	810	766
5900	298	312
5901	876	155
5902	652	214
5903	66	860
5904	634	899
5905	265	341
5906	752	781
5907	87	173
5908	273	900
5909	113	74
5910	393	263
5911	640	825
5912	361	968
5913	14	350
5914	804	350
5915	805	335
5916	573	815
5917	625	4
5918	9	954
5919	470	722
5920	323	740
5921	936	83
5922	523	31
5923	187	500
5924	580	53
5925	116	803
5926	103	559
5927	955	484
5928	998	75
5929	487	381
5930	969	708
5931	863	723
5932	424	616
5933	728	458
5934	620	604
5935	923	73
5936	520	831
5937	552	464
5938	32	73
5939	759	255
5940	274	274
5941	52	618
5942	711	698
5943	245	727
5944	683	593
5945	649	97
5946	391	872
5947	634	313
5948	306	679
5949	451	214
5950	825	551
5951	254	411
5952	504	838
5953	469	752
5954	264	595
5955	189	762
5956	797	323
5957	232	86
5958	750	641
5959	538	1
5960	660	27
5961	823	269
5962	424	513
5963	826	462
5964	24	138
5965	424	156
5966	307	189
5967	135	854
5968	275	260
5969	838	432
5970	440	241
5971	583	180
5972	487	96
5973	761	398
5974	759	367
5975	327	255
5976	411	620
5977	455	757
5978	194	83
5979	101	120
5980	676	784
5981	136	711
5982	595	544
5983	272	425
5984	53	945
5985	847	732
5986	323	913
5987	687	583
5988	785	164
5989	585	820
5990	824	184
5991	771	483
5992	926	846
5993	852	964
5994	909	770
5995	719	693
5996	359	50
5997	415	893
5998	889	44
5999	664	835
6000	925	614
6001	598	788
6002	323	256
6003	413	863
6004	661	599
6005	38	958
6006	219	84
6007	190	941
6008	863	439
6009	202	220
6010	424	225
6011	889	92
6012	738	177
6013	608	526
6014	4	99
6015	684	941
6016	873	42
6017	391	745
6018	538	750
6019	572	763
6020	177	751
6021	294	265
6022	104	952
6023	144	300
6024	843	64
6025	718	841
6026	114	595
6027	86	329
6028	339	481
6029	60	383
6030	968	338
6031	108	703
6032	19	590
6033	472	267
6034	286	141
6035	939	851
6036	699	263
6037	870	448
6038	223	350
6039	149	723
6040	428	334
6041	222	574
6042	167	495
6043	623	64
6044	120	358
6045	956	718
6046	745	237
6047	911	231
6048	833	70
6049	861	544
6050	560	478
6051	591	748
6052	938	781
6053	937	213
6054	437	384
6055	502	35
6056	636	788
6057	985	460
6058	644	596
6059	132	213
6060	306	443
6061	615	258
6062	424	113
6063	197	793
6064	208	32
6065	718	821
6066	622	794
6067	453	510
6068	850	805
6069	584	808
6070	504	500
6071	209	247
6072	213	580
6073	169	701
6074	198	911
6075	768	83
6076	252	110
6077	562	939
6078	817	950
6079	567	269
6080	204	957
6081	859	58
6082	25	515
6083	777	712
6084	208	555
6085	506	5
6086	382	204
6087	558	859
6088	554	356
6089	981	382
6090	865	631
6091	522	166
6092	625	346
6093	605	227
6094	512	323
6095	415	754
6096	775	492
6097	489	109
6098	855	867
6099	494	876
6100	275	591
6101	282	900
6102	350	559
6103	921	788
6104	756	50
6105	638	247
6106	984	711
6107	13	186
6108	915	571
6109	187	891
6110	504	663
6111	811	614
6112	534	578
6113	392	559
6114	282	566
6115	896	13
6116	225	943
6117	39	114
6118	771	453
6119	59	836
6120	993	608
6121	563	45
6122	298	136
6123	460	876
6124	552	526
6125	809	865
6126	17	288
6127	828	608
6128	739	109
6129	990	797
6130	434	209
6131	254	150
