store_id	product_id	unit_price	quantity
579	582	266	991
478	535	843	264
290	225	729	629
842	121	148	683
475	189	51	978
601	738	649	776
832	627	817	851
379	621	865	843
175	550	97	563
126	647	992	884
789	558	771	716
343	8	504	203
217	524	319	30
795	11	571	437
479	427	658	918
621	913	382	421
400	386	617	895
706	954	138	524
435	431	834	878
504	264	679	696
93	651	574	978
368	502	144	900
417	25	413	772
574	859	7	154
397	565	329	55
125	494	671	691
639	492	418	974
473	33	466	742
258	22	6	524
113	634	889	677
375	167	752	916
136	336	340	360
37	195	814	603
184	578	273	198
284	197	152	306
500	538	760	365
435	139	547	52
300	315	544	909
490	705	463	11
422	462	889	343
661	333	742	385
167	153	81	367
60	132	227	324
397	539	826	295
929	852	782	315
524	723	469	651
543	734	517	546
399	880	165	576
314	996	935	877
950	728	824	538
840	554	169	204
649	852	655	96
868	647	847	931
699	106	691	430
534	713	992	835
10	18	478	854
687	226	813	646
253	380	602	892
43	853	826	394
575	750	282	611
276	73	138	745
551	408	145	803
246	316	44	790
486	657	834	932
504	40	705	484
985	888	375	808
733	348	131	928
679	566	404	116
168	972	634	799
401	954	641	546
341	571	607	151
128	667	790	343
838	230	92	734
865	400	71	963
647	483	889	863
743	746	54	103
97	620	906	954
976	220	942	101
752	297	782	131
922	236	463	147
289	582	143	35
155	347	192	630
70	902	188	838
703	281	96	62
738	148	598	599
885	309	319	713
729	254	247	581
657	440	984	235
930	246	481	797
470	33	751	719
904	233	62	688
538	414	695	721
787	723	506	357
944	371	694	725
262	22	891	848
822	818	409	247
885	101	771	4
354	748	344	644
665	770	193	479
827	328	988	171
361	959	915	443
294	450	773	771
537	845	779	899
21	466	732	48
499	728	315	727
873	36	956	817
938	594	974	403
252	665	828	644
103	599	629	91
814	653	925	600
853	241	829	723
744	730	865	899
242	951	835	754
525	770	518	911
841	623	699	862
841	541	604	686
664	643	294	365
879	975	252	383
799	194	419	921
913	472	651	977
341	817	232	496
630	201	22	768
861	923	900	646
295	759	654	8
34	951	92	972
72	560	932	495
844	685	716	34
123	964	892	368
192	167	140	936
493	840	358	704
531	677	395	920
483	973	907	62
60	712	358	34
950	804	254	160
285	352	736	294
352	706	102	364
957	745	170	144
512	895	69	451
105	882	461	33
702	411	143	223
664	53	468	835
628	90	954	455
724	875	764	601
630	846	350	509
706	18	856	76
336	669	624	151
524	602	413	7
434	714	883	413
74	862	335	732
119	435	230	353
287	503	267	110
290	503	191	531
707	865	396	153
259	453	599	98
294	517	84	487
134	350	386	373
658	243	836	12
445	62	475	735
654	551	42	635
128	690	23	840
866	820	425	602
440	837	318	49
263	957	804	33
905	815	451	939
483	91	939	638
550	309	154	303
832	294	887	78
665	510	550	971
72	36	580	540
615	726	142	343
810	850	542	832
623	463	220	88
97	731	594	569
132	446	694	333
6	745	427	658
590	699	272	650
777	464	713	566
419	313	117	775
69	95	187	265
829	413	327	456
560	395	922	881
129	252	157	600
319	608	982	510
478	382	573	715
211	846	368	140
152	216	278	892
379	988	607	248
325	977	150	72
168	51	992	797
928	789	815	65
889	513	652	798
486	14	320	773
749	428	590	906
408	848	280	678
447	725	575	775
884	489	601	264
655	867	384	174
893	762	229	432
159	700	416	197
87	518	785	881
126	763	741	334
343	662	76	421
842	784	930	350
887	20	627	49
192	850	462	382
729	378	789	349
336	1000	332	877
995	964	118	541
541	237	500	840
184	718	726	873
990	125	391	328
173	425	829	305
601	528	44	326
496	95	836	367
705	403	98	27
626	884	407	787
468	271	428	199
851	977	238	733
280	132	295	353
10	490	27	538
214	248	338	74
932	962	63	604
795	763	532	178
808	873	433	707
54	947	928	666
467	629	305	446
387	661	202	323
167	947	692	241
356	469	571	696
17	240	237	654
412	764	534	955
707	140	900	273
656	701	711	564
824	117	195	920
242	200	707	886
704	784	632	278
186	446	168	717
278	873	990	265
779	583	973	954
354	785	859	752
603	884	873	881
185	135	200	791
19	326	936	887
651	351	187	192
341	251	587	528
881	148	958	549
637	639	354	285
252	29	589	865
163	816	813	741
579	127	753	800
275	763	112	872
287	8	403	924
490	466	256	988
480	469	839	14
865	639	503	672
97	811	815	222
408	788	792	223
210	423	234	276
495	616	194	595
570	86	849	738
250	62	935	158
102	94	417	731
8	895	955	995
215	301	166	574
131	921	390	825
869	245	620	748
63	54	893	812
326	813	360	580
57	732	725	312
606	899	273	858
148	487	201	501
117	978	803	889
589	938	707	542
586	263	870	6
916	939	634	774
683	560	106	541
363	288	265	986
870	453	989	570
686	604	817	628
567	703	247	41
639	334	448	133
163	977	49	670
439	772	234	404
906	666	987	985
71	3	689	419
412	37	805	602
606	467	846	250
1	459	665	38
944	41	195	751
115	672	332	659
323	910	493	570
804	663	758	3
196	425	852	145
208	786	923	349
724	395	953	646
994	932	412	76
173	506	438	154
503	896	349	8
648	861	845	903
842	132	954	815
160	879	146	801
196	519	565	698
118	128	723	322
939	465	401	689
536	916	799	65
571	438	999	583
994	916	839	176
653	278	899	853
354	988	360	225
74	661	927	431
645	347	114	188
811	77	721	725
276	699	253	310
30	25	336	216
429	390	241	243
567	935	569	362
656	992	566	348
627	675	845	371
125	246	484	466
757	685	806	137
762	843	524	893
425	895	606	285
618	913	896	59
668	631	625	684
146	46	290	493
27	605	241	793
930	178	196	126
244	250	148	562
791	930	43	109
640	821	95	318
115	984	829	891
280	962	811	432
66	741	489	343
132	835	609	972
481	517	295	319
622	760	140	210
400	57	194	478
994	531	319	645
452	257	433	247
307	411	518	754
242	909	666	530
802	997	896	893
669	872	362	323
544	391	509	343
531	653	260	797
928	41	520	221
899	535	357	643
930	194	435	498
151	743	153	197
755	935	772	730
982	970	65	191
784	369	499	791
490	484	143	303
111	485	463	871
94	465	38	786
421	377	418	849
936	478	769	954
490	523	839	408
561	783	362	317
496	735	746	473
659	538	161	293
870	541	184	922
68	952	121	921
982	353	511	801
459	112	924	944
436	280	749	302
810	270	601	745
545	285	996	214
240	839	385	40
940	724	191	383
756	759	279	422
472	243	189	841
984	295	610	13
298	330	745	343
332	58	202	439
996	661	591	475
729	519	964	191
882	702	18	332
387	975	548	121
661	107	942	614
392	672	419	931
432	65	767	219
676	488	629	865
597	516	548	690
919	709	674	439
421	266	310	677
870	469	402	636
698	906	753	34
844	582	502	468
4	985	930	45
230	464	400	600
260	306	571	955
689	57	667	922
32	481	993	984
185	983	210	522
529	890	39	685
853	276	396	643
828	105	543	485
968	293	544	855
990	870	288	833
411	156	938	541
244	643	972	469
77	548	87	208
471	643	468	611
598	516	904	804
260	149	503	625
762	607	744	705
989	83	534	468
768	247	712	634
520	621	203	665
904	932	212	786
90	714	93	258
284	304	481	882
255	379	555	668
25	868	409	818
25	414	488	274
977	63	47	635
894	604	884	335
185	736	756	457
113	505	721	792
849	557	213	465
596	499	358	602
283	912	872	879
337	792	754	126
636	467	392	810
525	114	561	237
925	340	382	763
51	420	478	809
684	119	172	874
312	92	277	724
836	292	503	570
725	938	759	801
790	611	37	904
958	643	612	660
922	292	666	11
890	387	952	513
280	783	183	801
684	380	255	259
739	874	143	455
637	823	445	902
201	629	461	783
107	1000	146	983
306	834	190	156
499	420	656	137
389	141	165	541
220	338	540	764
729	886	894	171
905	158	746	731
656	412	422	309
118	134	195	302
105	647	344	815
872	79	976	721
755	681	679	164
207	199	605	336
479	377	569	895
697	356	416	68
96	687	364	902
735	481	598	133
448	245	147	798
902	878	157	975
424	782	771	902
902	299	565	499
614	485	909	845
921	902	469	818
750	509	277	13
638	578	785	405
388	830	203	759
494	26	417	667
203	28	547	511
559	588	430	538
71	177	921	913
46	165	935	898
696	259	104	400
134	351	242	332
647	236	318	639
179	806	882	856
602	139	407	867
195	984	377	279
51	704	399	573
165	339	398	79
964	294	295	49
755	190	908	573
561	173	27	967
886	379	415	151
506	368	691	859
858	360	349	12
829	224	750	583
71	724	245	455
342	420	819	831
141	299	562	583
787	827	916	395
761	492	199	952
189	384	717	12
637	722	746	196
195	829	793	478
373	998	478	81
785	803	408	830
84	150	278	963
98	265	533	905
467	641	119	271
790	452	792	748
35	852	654	829
547	768	354	952
730	649	410	607
364	110	647	592
506	688	218	293
890	554	947	794
644	761	587	174
235	421	539	140
302	834	473	217
783	756	443	865
201	118	630	424
31	553	575	328
843	746	44	504
214	140	479	733
182	754	478	927
500	634	677	279
180	927	65	28
99	623	249	831
718	623	178	490
643	339	937	860
138	518	857	474
894	213	287	356
298	943	482	133
89	776	934	537
707	287	46	750
614	214	928	563
531	932	631	724
429	684	102	157
297	2	834	625
622	243	867	975
362	673	756	660
278	811	990	263
852	5	862	87
253	184	483	878
96	87	655	296
552	145	800	369
337	434	453	501
485	287	915	971
941	929	384	858
476	47	963	997
1	136	544	412
782	547	62	218
700	581	222	639
537	822	194	255
420	976	233	671
152	703	331	517
182	968	618	932
499	900	561	208
139	882	624	516
998	769	120	918
219	979	149	499
406	564	437	237
899	416	881	566
930	950	34	77
511	311	657	197
158	22	258	987
143	734	97	134
142	270	496	110
169	312	344	931
901	664	927	504
856	271	204	648
224	541	820	798
41	906	809	724
748	519	246	994
811	385	861	356
530	321	467	245
18	906	7	592
251	279	542	113
388	673	474	648
601	823	116	913
337	726	336	591
556	246	885	603
388	149	144	1000
701	790	248	412
268	946	781	979
18	96	729	335
235	115	344	581
908	564	866	709
403	322	908	98
262	600	637	259
134	913	543	398
441	479	962	587
859	145	392	680
243	832	106	455
789	790	60	139
207	395	57	909
434	763	186	148
37	577	786	303
336	294	942	182
234	934	367	576
54	218	661	910
86	979	42	881
336	180	214	442
701	159	173	288
133	911	443	92
232	237	627	890
787	131	95	95
831	144	576	703
186	86	681	591
308	281	795	543
269	354	620	373
566	742	109	101
257	936	652	782
916	589	248	784
971	869	260	182
309	18	186	847
924	908	643	640
203	708	375	879
602	247	709	894
331	326	349	79
669	602	661	335
24	863	730	939
774	558	410	507
663	863	6	727
796	286	888	563
481	936	120	872
135	789	345	830
332	763	873	171
539	113	80	436
304	875	1	143
166	791	183	753
351	449	456	482
77	970	959	759
39	207	733	622
968	780	614	524
977	423	14	722
536	480	299	652
180	281	323	385
783	812	573	945
122	38	605	622
851	209	835	995
990	166	348	293
570	292	171	240
634	866	134	295
788	949	852	643
858	181	471	109
606	934	601	486
946	157	6	326
237	946	204	124
934	482	528	18
135	187	828	191
166	957	118	50
235	903	844	673
885	656	928	419
338	207	680	586
128	454	705	703
208	482	617	261
108	477	961	328
34	214	480	896
310	907	987	783
710	121	680	159
551	699	500	500
841	74	144	734
593	384	224	306
724	491	838	154
818	10	413	345
96	806	124	678
977	699	111	405
211	76	272	373
319	469	65	337
391	761	112	659
824	326	793	949
56	539	828	777
855	304	289	859
148	859	744	398
812	316	669	44
102	186	526	338
788	170	620	328
698	215	343	894
800	378	131	314
103	494	283	863
517	929	422	851
837	882	907	509
540	676	345	92
386	818	375	796
102	549	559	860
903	40	346	607
803	414	353	966
475	623	439	38
394	101	881	93
411	148	782	878
920	211	555	301
893	774	456	448
621	157	439	685
398	696	759	665
489	881	584	503
895	430	42	673
653	754	592	928
47	974	126	141
604	322	903	724
150	115	936	242
323	852	245	132
894	35	521	709
770	390	56	88
113	286	814	142
686	533	463	951
843	710	556	792
686	160	441	117
742	608	284	227
22	83	26	558
199	120	826	141
491	876	749	923
963	348	906	373
265	423	996	519
518	848	472	346
380	969	131	686
631	683	108	421
983	979	475	724
146	22	789	660
270	563	762	349
155	868	119	610
950	62	65	329
207	72	129	60
36	360	887	85
932	30	789	339
164	116	978	874
130	25	282	69
798	524	590	330
122	744	296	718
443	237	601	425
377	183	111	55
145	997	855	223
267	47	182	491
414	852	889	289
605	835	707	786
245	688	320	981
230	323	187	564
762	205	780	401
222	595	749	709
228	488	559	96
514	507	828	714
729	253	581	179
66	644	777	663
777	39	132	995
829	750	279	818
87	180	706	292
374	455	780	615
507	293	205	714
599	922	699	385
100	544	727	84
91	616	399	909
908	439	848	978
101	468	7	629
37	456	408	275
58	442	985	333
691	748	176	453
307	627	720	259
239	296	415	743
381	199	756	576
510	290	248	55
717	924	12	343
996	990	630	816
802	642	79	275
223	885	892	529
331	776	359	448
341	835	307	153
704	594	277	10
37	570	260	209
319	678	910	559
558	825	650	759
393	924	294	619
803	822	908	687
346	898	965	586
972	28	583	673
256	895	293	709
478	878	247	725
402	35	978	792
79	236	384	735
574	471	82	827
364	137	831	598
911	351	957	743
625	424	770	80
612	617	273	666
366	127	880	795
773	885	673	731
328	215	494	534
563	169	534	147
64	282	938	387
212	560	85	571
496	943	361	338
621	102	414	317
193	701	100	633
493	718	499	397
754	821	756	685
351	8	784	25
31	727	204	384
768	786	820	704
315	468	349	136
14	68	17	206
43	658	919	439
242	858	855	898
538	812	443	852
347	779	526	388
469	699	262	847
574	119	637	411
953	228	389	302
852	925	510	439
544	716	885	549
804	925	188	961
51	659	37	593
773	887	856	410
346	843	123	519
273	643	932	627
529	553	836	245
984	298	200	911
859	985	895	889
973	449	74	749
790	704	737	666
332	96	949	755
484	276	381	447
548	385	475	319
206	334	860	281
38	969	376	921
978	713	613	653
134	13	706	513
666	430	759	566
472	654	192	750
216	257	228	575
794	470	134	843
418	76	518	719
431	325	752	436
278	698	427	588
718	481	557	71
942	564	520	985
83	941	83	341
978	995	379	291
740	639	406	275
79	288	21	171
199	771	141	412
422	474	737	23
290	281	277	532
625	880	17	187
229	380	180	797
707	457	374	663
609	739	652	509
913	791	444	715
570	617	806	912
319	528	44	653
188	218	872	495
931	319	950	880
289	910	807	565
757	993	834	666
800	58	677	382
605	361	496	995
626	622	759	449
951	16	195	328
615	384	838	993
407	559	175	378
3	410	383	236
113	631	547	732
217	215	243	585
39	121	39	890
516	895	714	30
29	757	39	966
233	495	636	135
56	810	477	62
328	313	244	230
130	443	101	191
952	50	330	296
129	47	434	261
54	130	437	240
933	532	101	911
318	144	843	703
222	717	914	95
601	65	721	41
683	338	584	787
947	988	47	593
771	892	167	809
49	801	736	275
754	120	484	434
706	216	377	498
815	409	135	449
470	704	664	325
121	729	380	569
873	405	550	196
397	499	469	872
866	706	45	515
206	402	677	545
820	144	667	161
325	577	715	280
548	49	588	796
211	869	44	877
60	661	324	143
97	706	192	412
923	436	705	325
741	301	50	782
618	205	911	876
348	824	42	663
580	770	394	63
519	298	999	645
868	156	541	240
890	332	390	460
133	33	102	200
665	228	161	128
881	970	913	191
67	713	777	810
225	358	587	751
935	763	363	601
933	395	909	469
19	513	239	305
522	324	996	877
924	251	735	385
295	638	699	865
874	791	906	36
862	759	474	459
791	350	119	608
785	481	203	428
899	827	642	616
950	360	819	349
659	808	919	454
953	92	691	293
638	100	613	987
415	424	437	241
15	823	20	181
173	440	832	111
51	148	239	542
48	593	361	567
577	908	430	468
501	41	545	762
154	1	678	392
660	620	402	40
290	775	947	477
125	468	791	476
87	786	964	58
973	317	823	317
907	416	514	196
31	796	950	737
50	668	182	406
661	629	747	357
66	626	949	921
139	244	878	745
294	532	738	133
419	751	257	621
177	345	138	366
627	543	245	427
749	811	548	891
306	300	904	250
980	787	359	374
321	714	14	559
520	773	150	993
479	930	15	417
951	750	957	499
140	25	202	945
307	308	692	584
801	986	548	981
422	799	536	708
768	162	248	566
721	942	824	827
34	981	891	12
81	975	274	877
396	709	825	453
856	483	979	195
223	887	488	751
749	409	837	716
520	608	467	118
267	648	574	65
342	186	997	45
741	323	313	562
389	347	574	23
287	474	876	429
331	990	803	478
254	253	949	77
830	963	412	517
143	444	108	40
23	597	543	96
406	726	289	53
209	790	289	593
62	951	734	877
312	749	786	349
141	157	627	675
818	112	434	812
295	757	997	835
268	305	226	556
473	960	695	835
122	436	944	51
458	211	879	19
19	175	393	434
583	810	961	321
806	208	425	843
743	984	896	264
652	240	537	900
771	550	653	916
103	341	943	679
705	588	970	929
14	656	67	239
344	204	908	281
752	144	110	308
205	959	866	761
766	382	573	990
8	864	990	81
659	856	903	310
978	70	407	726
860	504	874	328
147	614	666	682
907	199	866	774
477	883	485	677
40	574	39	116
706	754	808	158
405	559	143	488
481	376	881	563
178	592	92	73
282	834	814	702
932	406	512	447
342	293	11	910
466	158	130	605
847	358	653	159
529	782	639	30
854	508	264	192
776	493	22	455
231	365	207	914
16	444	820	571
691	325	138	2
682	951	130	54
517	704	899	587
538	226	193	790
297	575	51	448
281	794	518	623
930	455	134	489
432	403	627	643
516	849	390	120
179	362	714	399
830	4	447	688
418	449	45	615
399	458	601	696
815	323	936	124
21	717	499	356
310	145	708	884
360	720	929	356
802	202	909	112
315	658	912	65
956	541	621	678
588	714	977	238
381	295	949	656
253	331	423	319
590	579	990	924
978	452	273	720
424	408	909	287
762	823	652	606
313	608	727	857
994	272	757	772
259	502	435	623
21	985	17	456
829	193	181	79
441	693	246	762
519	16	436	801
978	756	446	410
560	408	757	430
928	735	662	196
36	988	473	306
792	592	744	548
91	670	313	591
521	88	566	586
599	641	133	250
334	984	587	579
339	248	375	709
461	277	125	382
850	490	902	59
22	95	140	305
849	825	645	752
118	648	924	273
519	253	185	548
415	265	545	470
749	833	123	940
867	806	831	848
538	893	304	162
218	127	712	348
292	726	716	939
616	732	33	469
949	763	287	615
936	997	542	222
896	685	467	277
909	761	944	595
527	834	474	102
4	285	642	532
719	340	885	541
914	839	171	44
774	511	282	518
341	254	122	235
785	564	19	519
83	865	540	418
457	922	471	731
82	710	335	152
722	497	787	794
857	4	570	739
30	412	739	349
706	930	705	464
578	615	90	248
755	754	621	238
409	223	456	706
176	595	733	542
66	238	171	574
419	192	128	933
76	794	770	42
789	672	119	984
384	800	664	693
247	860	931	809
696	791	748	189
147	237	372	730
109	312	655	496
260	511	847	77
821	659	389	834
99	892	326	744
836	237	699	699
74	813	166	318
119	521	108	893
432	585	719	34
948	642	934	62
68	983	666	995
79	680	661	839
663	106	674	72
465	991	217	659
426	4	604	81
166	151	306	446
495	954	302	537
930	731	475	776
641	231	789	216
125	280	266	453
970	746	24	901
856	980	266	711
284	928	512	241
120	160	921	610
743	239	102	910
852	143	366	21
849	68	506	669
33	690	349	29
119	508	780	916
533	22	634	238
382	797	151	103
27	178	884	824
363	381	834	695
72	616	131	162
714	448	137	251
117	36	407	702
176	796	123	373
476	566	314	193
341	1000	970	929
19	243	353	748
645	525	646	533
388	294	415	115
285	6	896	689
880	954	236	720
521	356	793	708
588	292	180	477
603	729	500	791
871	663	687	609
612	981	866	923
692	512	22	817
905	973	510	455
66	598	202	570
979	482	19	431
896	598	878	667
472	683	470	507
540	646	319	406
472	274	930	489
631	577	958	425
123	241	193	245
790	331	587	756
449	31	63	416
534	505	64	595
796	261	693	314
77	386	507	173
10	581	98	455
267	276	891	607
499	954	316	946
104	864	853	133
446	114	89	150
492	331	892	869
774	845	293	683
802	251	522	704
695	286	358	102
987	858	395	55
448	672	19	766
359	810	302	78
648	568	395	236
918	990	715	421
519	94	711	977
62	77	412	604
48	845	543	805
725	289	385	365
185	48	259	136
725	734	401	7
475	160	952	151
97	105	31	398
742	631	231	81
497	187	188	492
666	314	468	848
421	852	670	210
267	239	712	971
334	826	860	980
695	623	348	417
891	781	752	787
323	561	112	513
310	911	624	187
280	614	380	260
123	391	318	883
692	426	620	801
702	956	694	550
90	325	635	641
357	201	635	787
230	240	232	509
483	658	678	459
318	981	645	570
511	57	283	464
958	540	765	466
228	296	50	915
187	146	30	1000
198	375	326	265
904	774	209	367
37	124	148	252
636	273	139	541
650	760	543	75
809	675	818	40
102	881	760	371
131	501	711	826
439	980	187	996
104	791	184	237
813	153	670	132
199	615	55	100
362	150	69	895
739	109	457	197
522	739	690	110
595	523	283	874
96	38	941	300
455	48	758	994
891	359	185	275
34	883	365	31
291	206	306	103
405	817	121	244
526	976	151	549
545	832	858	369
282	615	485	673
166	221	690	161
224	154	237	164
26	310	732	370
132	193	796	947
205	613	897	394
476	274	911	758
784	383	956	783
624	942	555	422
423	732	521	701
657	335	639	395
250	558	384	360
979	517	607	711
983	530	897	1
378	570	347	198
949	59	395	715
55	611	599	125
86	669	384	536
766	179	402	184
480	896	556	990
682	104	13	200
187	644	600	964
491	724	354	976
493	14	480	749
248	366	106	76
880	554	5	957
271	189	825	186
976	378	881	776
215	345	521	545
326	777	708	675
411	39	690	632
715	673	401	502
287	684	169	701
712	178	299	606
550	88	119	183
274	409	228	664
881	289	236	326
232	314	881	964
591	783	974	66
549	746	446	772
40	659	570	134
193	725	469	716
438	743	153	845
942	211	347	775
543	893	873	196
619	917	145	927
777	819	321	367
482	797	820	172
573	338	906	917
73	101	898	269
382	816	456	710
728	465	129	872
166	778	932	630
404	926	292	555
22	947	267	919
855	805	120	226
442	935	665	741
395	459	244	862
794	149	360	118
220	242	942	559
47	319	641	705
144	701	979	925
274	139	21	791
975	388	640	744
822	586	31	623
913	310	282	617
928	516	563	716
326	906	468	918
154	220	60	470
21	290	10	849
92	203	96	114
866	277	882	461
650	816	185	350
922	687	718	881
136	7	875	249
93	636	14	560
974	129	185	458
225	27	804	575
786	557	838	65
351	414	628	653
712	593	733	615
647	624	119	847
835	323	104	930
656	767	501	447
922	358	923	8
391	480	563	295
232	347	942	24
630	963	777	920
521	721	133	416
927	506	796	983
572	223	118	777
10	405	35	49
645	978	414	629
43	713	956	118
1	126	812	56
565	187	109	890
180	476	479	584
713	809	27	527
566	290	206	875
954	965	252	609
953	664	402	352
326	297	332	571
1000	982	946	475
770	924	258	66
137	69	177	281
387	501	759	601
430	541	381	666
262	933	443	650
161	153	655	327
476	521	713	550
46	547	15	125
449	49	94	266
713	486	305	207
202	897	110	154
516	516	20	161
20	399	915	826
1	361	147	758
734	963	565	819
913	785	376	114
53	622	195	945
689	878	248	59
830	477	851	426
260	285	59	979
143	563	834	483
89	357	981	605
4	844	453	901
57	383	594	308
741	742	21	760
669	748	652	562
182	70	75	268
610	270	559	295
83	34	906	410
698	516	310	251
149	92	416	747
745	491	777	391
502	565	146	913
514	921	889	330
406	650	638	790
534	217	214	432
687	617	460	542
682	243	666	156
569	742	312	66
823	150	746	33
219	489	932	950
623	532	17	88
721	967	528	862
64	414	311	174
711	273	405	879
118	778	945	925
327	458	224	146
991	630	942	550
867	265	318	965
965	163	500	21
988	781	160	720
355	745	381	53
370	101	486	723
988	967	493	373
588	639	357	551
357	780	445	184
939	951	400	778
670	291	50	546
199	12	990	244
499	605	538	89
200	312	340	394
139	222	121	75
791	139	504	702
358	765	61	690
449	975	804	511
566	849	61	352
624	746	283	951
937	529	675	76
740	293	487	984
215	552	633	164
115	148	557	656
640	986	751	76
143	294	586	549
894	440	682	950
619	592	815	883
78	288	689	343
675	239	687	71
840	850	946	824
288	289	455	257
392	360	101	549
987	583	893	545
452	599	469	969
834	648	617	860
889	551	911	117
144	629	414	592
848	596	206	742
288	991	982	180
401	46	326	459
716	875	293	898
683	833	447	160
732	81	866	681
652	539	711	810
463	9	359	170
744	684	516	606
184	321	84	135
493	353	821	68
139	922	184	548
981	60	530	698
192	316	570	783
884	844	400	231
218	947	87	212
786	976	866	168
535	958	754	722
350	932	704	509
260	564	658	40
271	869	52	904
929	834	767	799
233	844	260	379
272	871	819	104
514	556	842	477
552	480	237	676
55	891	824	260
751	659	782	187
492	934	438	310
788	733	461	503
530	336	75	356
737	326	832	617
900	59	987	983
515	655	830	834
412	589	327	333
975	303	296	740
602	474	114	388
908	305	174	463
676	224	601	854
797	694	683	453
717	555	421	747
626	542	186	901
413	39	287	492
334	106	28	856
840	462	622	690
405	238	118	663
616	69	783	778
922	39	421	216
538	886	555	484
393	62	860	570
280	805	410	205
845	806	457	113
277	382	753	908
808	66	840	346
840	573	961	152
444	491	720	842
920	233	644	291
911	70	103	865
329	611	82	981
80	665	134	233
569	771	445	274
989	290	643	717
195	600	556	105
352	938	232	454
699	361	901	441
676	743	18	36
438	356	316	983
664	150	162	787
119	531	871	588
539	464	910	525
480	212	937	874
847	504	235	639
289	269	6	7
286	887	675	599
997	193	721	460
307	683	310	789
63	154	62	517
715	327	559	19
75	577	922	439
110	390	256	259
666	954	661	757
806	916	179	196
857	528	453	148
561	799	303	559
194	945	309	813
18	520	477	105
843	510	407	51
236	915	533	943
692	134	658	882
369	832	425	918
375	746	511	365
217	976	341	401
40	96	602	85
240	473	359	4
812	181	418	314
997	74	352	498
590	405	234	865
808	840	323	730
411	512	506	206
312	182	340	85
52	383	6	543
770	74	813	945
916	698	48	130
777	49	863	330
348	411	337	779
482	55	586	927
113	234	706	693
190	357	861	878
553	263	938	356
522	417	171	482
699	65	94	573
516	711	473	231
429	885	963	39
733	498	762	584
920	516	666	377
596	416	311	767
994	98	67	293
389	774	9	580
96	97	780	635
162	104	259	320
756	808	146	886
655	972	785	478
324	790	760	32
810	105	260	469
517	520	198	661
753	795	381	434
41	390	321	878
651	2	187	466
119	543	455	150
762	333	152	484
618	432	406	249
604	884	391	723
210	596	864	123
769	289	524	462
366	690	809	16
426	175	999	318
449	177	600	708
321	980	851	137
850	281	583	514
435	243	959	411
898	933	949	413
825	367	30	352
127	608	776	753
665	943	122	135
205	597	802	391
763	109	366	994
69	417	806	440
568	167	261	715
195	465	307	172
593	490	643	62
729	404	351	109
542	887	975	78
257	225	286	815
605	686	644	777
336	202	822	276
766	433	798	39
356	451	207	710
547	434	293	858
461	996	88	406
399	817	5	937
532	83	922	66
730	792	977	186
64	425	821	204
196	801	626	845
88	931	281	733
715	172	325	680
784	349	156	460
511	533	401	377
193	828	718	996
242	706	684	816
439	895	474	26
181	632	917	417
917	477	853	874
408	714	287	265
278	785	132	393
28	181	249	964
841	720	836	355
592	325	95	194
771	18	237	733
263	290	712	600
404	479	194	288
41	65	564	944
458	301	247	727
310	179	398	574
490	911	739	164
821	473	202	758
288	318	502	61
620	347	699	930
505	9	40	25
236	712	731	823
135	547	849	494
15	493	418	516
162	417	595	736
444	355	436	361
521	297	301	351
553	91	7	711
614	989	507	722
46	640	562	340
482	860	206	570
149	640	254	690
148	761	824	558
66	75	919	657
640	52	879	881
179	469	383	292
790	906	594	910
286	188	235	538
288	186	745	354
602	322	81	660
949	950	60	636
771	942	196	985
364	437	584	794
618	908	781	987
912	889	560	884
308	341	447	704
822	863	162	696
555	160	738	848
919	938	921	519
587	119	911	679
636	615	89	693
51	319	521	766
749	816	280	144
949	825	658	352
176	818	692	783
504	163	403	334
982	49	941	539
757	429	422	599
903	288	478	267
968	746	533	495
184	49	922	487
899	354	237	994
329	49	121	740
582	230	970	227
3	182	330	802
923	525	918	931
651	397	58	724
232	677	791	285
255	958	423	583
81	547	345	948
677	4	926	762
216	241	932	836
360	66	174	905
601	526	674	655
406	104	648	16
384	574	900	58
315	852	198	98
356	409	969	86
387	443	224	613
519	642	581	490
430	716	786	840
37	488	917	39
124	750	674	627
928	906	292	148
598	155	729	778
652	499	909	215
704	562	178	980
108	202	803	495
393	69	522	584
639	363	72	578
889	516	654	837
41	887	13	813
656	585	70	234
727	606	668	175
233	659	835	338
413	216	360	796
718	506	900	270
797	282	44	814
979	841	972	74
797	721	467	1000
927	42	313	132
467	206	74	477
242	871	484	125
396	332	602	802
992	513	27	558
171	368	460	776
694	340	713	937
742	453	473	921
692	264	595	596
355	935	677	603
565	38	979	231
881	224	896	206
773	668	992	84
453	83	439	448
13	39	776	835
465	915	746	61
763	245	270	810
437	373	52	504
591	139	717	759
558	746	672	394
420	112	595	319
521	249	374	427
210	142	515	323
80	931	783	126
81	464	16	705
334	465	525	353
675	543	825	817
47	677	853	349
734	575	60	336
580	946	370	114
583	700	125	476
231	401	536	512
885	916	508	117
366	695	292	992
74	533	177	52
566	931	580	824
776	318	507	861
487	286	882	819
662	220	886	773
404	722	183	585
118	777	112	556
26	442	207	685
773	350	654	868
667	415	393	544
669	980	920	373
855	96	611	94
921	492	814	757
755	403	52	602
503	206	239	458
311	577	253	338
347	896	87	552
901	734	151	772
288	845	79	682
212	469	992	207
468	583	72	788
719	17	809	478
702	8	432	22
107	976	182	7
723	808	453	734
613	37	412	85
