shipment_id	product_id	quantity
4134	49	370
4135	181	164
4136	895	152
4137	337	840
4138	9	515
4139	983	577
4140	477	599
4141	742	686
4142	3	719
4143	316	370
4144	949	650
4145	803	719
4146	546	767
4147	326	47
4148	519	827
4149	108	689
4150	106	737
4151	670	976
4152	24	198
4153	467	719
4154	347	465
4155	408	485
4156	477	629
4157	247	123
4158	538	645
4159	238	156
4160	197	765
4161	704	93
4162	425	706
4163	359	579
4164	173	595
4165	429	442
4166	292	726
4167	468	776
4168	556	75
4169	239	578
4170	687	746
4171	96	300
4172	189	698
4173	379	516
4174	439	892
4175	110	157
4176	520	529
4177	406	3
4178	521	727
4179	890	106
4180	773	107
4181	111	192
4182	87	570
4183	833	324
4184	273	725
4185	955	677
4186	183	342
4187	186	693
4188	763	706
4189	891	531
4190	326	184
4191	398	415
4192	788	425
4193	626	751
4194	413	556
4195	343	69
4196	227	667
4197	673	442
4198	852	677
4199	635	196
4200	474	275
4201	589	268
4202	408	92
4203	15	198
4204	258	135
4205	267	119
4206	779	280
4207	646	919
4208	337	659
4209	712	749
4210	866	488
4211	309	659
4212	673	86
4213	544	809
4214	223	833
4215	860	975
4216	443	646
4217	312	297
4218	6	269
4219	639	20
4220	883	249
4221	54	67
4222	902	314
4223	781	444
4224	478	33
4225	16	656
4226	321	271
4227	959	551
4228	15	597
4229	347	610
4230	690	241
4231	111	765
4232	797	704
4233	695	665
4234	982	396
4235	387	167
4236	899	292
4237	835	245
4238	248	225
4239	788	365
4240	790	460
4241	201	947
4242	637	975
4243	551	233
4244	26	724
4245	209	425
4246	512	267
4247	525	247
4248	50	160
4249	268	352
4250	968	207
4251	439	626
4252	319	286
4253	720	60
4254	641	810
4255	12	402
4256	630	579
4257	180	620
4258	355	35
4259	901	900
4260	763	437
4261	764	382
4262	180	877
4263	642	456
4264	63	597
4265	563	489
4266	6	623
4267	974	324
4268	411	586
4269	514	747
4270	899	190
4271	748	864
4272	213	196
4273	53	800
4274	681	216
4275	563	194
4276	399	896
4277	223	558
4278	306	468
4279	819	255
4280	257	889
4281	567	595
4282	160	514
4283	777	328
4284	553	26
4285	257	795
4286	131	224
4287	370	54
4288	601	203
4289	442	118
4290	670	18
4291	47	191
4292	374	394
4293	754	748
4294	745	678
4295	477	897
4296	694	725
4297	649	307
4298	345	337
4299	928	39
4300	178	345
4301	970	208
4302	282	693
4303	590	102
4304	34	657
4305	148	365
4306	509	304
4307	373	45
4308	249	452
4309	87	387
4310	773	439
4311	243	644
4312	990	331
4313	640	671
4314	508	220
4315	769	932
4316	156	802
4317	201	446
4318	164	576
4319	196	143
4320	695	37
4321	890	479
4322	617	691
4323	334	390
4324	647	479
4325	269	507
4326	759	19
4327	719	79
4328	95	567
4329	657	152
4330	176	223
4331	390	126
4332	93	953
4333	266	462
4334	424	749
4335	593	219
4336	74	162
4337	153	394
4338	342	960
4339	443	719
4340	974	929
4341	905	265
4342	289	556
4343	990	736
4344	11	13
4345	749	606
4346	38	858
4347	308	117
4348	832	664
4349	921	394
4350	1	494
4351	771	698
4352	166	573
4353	24	169
4354	989	740
4355	819	704
4356	381	914
4357	512	935
4358	593	49
4359	353	718
4360	196	800
4361	653	670
4362	815	532
4363	889	529
4364	118	975
4365	158	411
4366	502	783
4367	122	723
4368	778	897
4369	395	483
4370	232	229
4371	160	895
4372	555	144
4373	343	11
4374	310	868
4375	39	360
4376	962	501
4377	366	277
4378	719	401
4379	629	863
4380	359	93
4381	372	172
4382	891	326
4383	676	261
4384	703	172
4385	775	368
4386	985	179
4387	572	588
4388	533	455
4389	953	954
4390	316	85
4391	966	896
4392	160	129
4393	236	165
4394	819	383
4395	504	820
4396	820	162
4397	468	535
4398	388	140
4399	81	875
4400	48	272
4401	512	543
4402	471	379
4403	412	475
4404	818	854
4405	1	761
4406	857	632
4407	781	491
4408	871	959
4409	105	370
4410	654	889
4411	457	23
4412	802	382
4413	960	893
4414	973	735
4415	5	627
4416	470	374
4417	37	390
4418	408	283
4419	362	464
4420	711	337
4421	18	532
4422	394	583
4423	822	516
4424	994	436
4425	389	143
4426	466	415
4427	266	904
4428	79	615
4429	901	358
4430	974	152
4431	246	231
4432	876	490
4433	830	572
4434	283	139
4435	739	137
4436	805	972
4437	414	296
4438	183	939
4439	79	433
4440	343	449
4441	940	809
4442	840	510
4443	521	916
4444	140	186
4445	180	949
4446	573	416
4447	564	696
4448	208	73
4449	817	161
4450	901	589
4451	714	318
4452	858	120
4453	347	218
4454	910	455
4455	817	274
4456	794	292
4457	737	613
4458	304	654
4459	159	765
4460	72	324
4461	939	122
4462	702	512
4463	278	649
4464	248	114
4465	142	115
4466	81	619
4467	569	548
4468	772	808
4469	98	600
4470	88	728
4471	385	696
4472	294	799
4473	714	124
4474	92	32
4475	815	63
4476	492	679
4477	715	315
4478	378	61
4479	341	595
4480	677	653
4481	178	559
4482	184	147
4483	747	653
4484	14	44
4485	465	401
4486	744	819
4487	775	945
4488	627	740
4489	337	195
4490	870	48
4491	100	945
4492	795	458
4493	51	629
4494	396	295
4495	703	807
4496	167	327
4497	321	103
4498	206	665
4499	672	811
4500	75	462
4501	986	701
4502	921	488
4503	415	901
4504	345	442
4505	469	857
4506	466	135
4507	704	169
4508	343	134
4509	330	209
4510	776	512
4511	515	90
4512	562	752
4513	785	781
4514	611	515
4515	338	54
4516	725	506
4517	14	924
4518	286	283
4519	213	76
4520	925	494
4521	65	923
4522	964	540
4523	487	633
4524	216	192
4525	595	383
4526	859	391
4527	349	973
4528	756	840
4529	222	402
4530	536	526
4531	402	985
4532	603	989
4533	743	988
4534	596	439
4535	388	842
4536	221	872
4537	723	711
4538	112	952
4539	136	893
4540	84	709
4541	442	977
4542	801	933
4543	647	484
4544	160	142
4545	35	891
4546	76	147
4547	845	455
4548	280	882
4549	21	840
4550	473	673
4551	167	61
4552	926	467
4553	439	70
4554	451	958
4555	683	206
4556	381	954
4557	994	560
4558	683	180
4559	326	184
4560	735	377
4561	64	209
4562	912	748
4563	197	160
4564	619	1000
4565	449	525
4566	435	260
4567	48	480
4568	658	417
4569	377	139
4570	275	267
4571	1000	568
4572	877	907
4573	213	879
4574	341	38
4575	248	699
4576	488	831
4577	194	444
4578	981	408
4579	561	137
4580	819	35
4581	965	304
4582	305	824
4583	779	282
4584	312	624
4585	165	212
4586	891	706
4587	903	226
4588	24	228
4589	806	947
4590	188	146
4591	982	492
4592	475	148
4593	854	64
4594	543	563
4595	712	452
4596	32	762
4597	846	664
4598	395	732
4599	13	975
4600	653	658
4601	449	265
4602	372	712
4603	778	606
4604	777	321
4605	465	300
4606	731	145
4607	579	506
4608	900	345
4609	764	877
4610	681	821
4611	981	737
4612	204	319
4613	608	474
4614	868	238
4615	686	308
4616	455	70
4617	124	505
4618	956	870
4619	596	518
4620	105	55
4621	206	873
4622	722	834
4623	942	496
4624	791	64
4625	310	912
4626	367	808
4627	291	468
4628	776	975
4629	579	816
4630	920	261
4631	818	248
4632	939	664
4633	556	330
4634	622	71
4635	593	393
4636	619	614
4637	115	818
4638	154	729
4639	44	668
4640	465	459
4641	850	799
4642	749	623
4643	983	966
4644	697	871
4645	229	860
4646	759	210
4647	282	768
4648	160	716
4649	436	865
4650	105	923
4651	562	493
4652	919	267
4653	538	735
4654	954	427
4655	96	347
4656	862	171
4657	315	813
4658	744	286
4659	744	49
4660	478	126
4661	390	654
4662	912	450
4663	587	345
4664	468	742
4665	941	336
4666	737	728
4667	134	699
4668	252	796
4669	409	90
4670	622	799
4671	162	978
4672	586	605
4673	597	632
4674	981	88
4675	248	879
4676	14	11
4677	20	220
4678	262	209
4679	645	516
4680	803	730
4681	933	730
4682	727	421
4683	162	749
4684	136	263
4685	387	651
4686	134	119
4687	167	4
4688	59	262
4689	122	302
4690	416	16
4691	414	118
4692	105	749
4693	821	634
4694	514	378
4695	638	639
4696	927	551
4697	481	459
4698	602	261
4699	219	821
4700	504	179
4701	16	723
4702	915	202
4703	8	916
4704	567	919
4705	405	949
4706	881	113
4707	313	577
4708	159	52
4709	19	43
4710	934	322
4711	193	192
4712	188	894
4713	221	614
4714	594	591
4715	613	777
4716	824	396
4717	406	933
4718	961	203
4719	451	663
4720	136	883
4721	420	412
4722	549	137
4723	775	659
4724	417	959
4725	528	743
4726	156	794
4727	682	674
4728	574	740
4729	867	697
4730	474	735
4731	812	189
4732	987	336
4733	722	211
4734	534	554
4735	466	254
4736	779	893
4737	170	974
4738	314	216
4739	734	13
4740	791	740
4741	663	294
4742	895	760
4743	510	470
4744	979	1000
4745	655	694
4746	185	732
4747	181	603
4748	874	310
4749	965	86
4750	892	756
4751	145	106
4752	686	748
4753	105	477
4754	332	897
4755	565	619
4756	768	568
4757	474	489
4758	395	483
4759	390	187
4760	356	433
4761	89	220
4762	959	922
4763	200	809
4764	884	325
4765	570	989
4766	143	39
4767	375	960
4768	953	735
4769	291	508
4770	820	150
4771	788	411
4772	315	68
4773	957	787
4774	244	546
4775	966	80
4776	547	176
4777	279	946
4778	94	402
4779	133	127
4780	240	39
4781	595	516
4782	988	706
4783	659	198
4784	170	376
4785	357	837
4786	636	625
4787	480	991
4788	220	38
4789	101	268
4790	567	786
4791	772	99
4792	601	520
4793	703	271
4794	531	46
4795	224	822
4796	322	618
4797	124	35
4798	209	991
4799	976	543
4800	491	303
4801	894	753
4802	534	575
4803	404	703
4804	385	259
4805	578	50
4806	67	499
4807	416	474
4808	106	205
4809	15	451
4810	425	750
4811	133	55
4812	660	354
4813	771	742
4814	856	195
4815	509	940
4816	385	527
4817	394	904
4818	465	714
4819	62	853
4820	654	319
4821	974	406
4822	571	437
4823	864	603
4824	240	326
4825	809	39
4826	329	726
4827	509	322
4828	666	271
4829	785	969
4830	608	618
4831	558	267
4832	248	259
4833	759	729
4834	168	308
4835	475	525
4836	910	559
4837	690	889
4838	776	666
4839	49	498
4840	349	94
4841	968	715
4842	416	201
4843	247	729
4844	89	355
4845	600	552
4846	735	109
4847	816	662
4848	905	79
4849	467	23
4850	979	499
4851	615	225
4852	255	780
4853	631	925
4854	567	594
4855	861	564
4856	354	543
4857	372	346
4858	619	993
4859	915	5
4860	787	378
4861	602	592
4862	831	315
4863	177	7
4864	606	62
4865	966	672
4866	31	806
4867	565	970
4868	116	466
4869	141	834
4870	404	75
4871	76	135
4872	961	178
4873	588	338
4874	519	641
4875	883	243
4876	562	70
4877	328	398
4878	950	977
4879	84	489
4880	853	125
4881	738	502
4882	170	138
4883	813	623
4884	887	414
4885	32	505
4886	537	669
4887	951	840
4888	806	152
4889	311	46
4890	674	327
4891	600	544
4892	191	394
4893	855	34
4894	858	851
4895	879	287
4896	546	239
4897	172	919
4898	991	770
4899	642	361
4900	232	397
4901	940	718
4902	5	680
4903	961	670
4904	854	79
4905	894	532
4906	81	840
4907	194	901
4908	69	228
4909	672	327
4910	57	69
4911	243	321
4912	965	453
4913	313	889
4914	343	239
4915	213	140
4916	384	30
4917	472	723
4918	986	642
4919	262	610
4920	85	860
4921	696	628
4922	895	454
4923	568	818
4924	984	2
4925	569	559
4926	140	501
4927	662	819
4928	610	202
4929	19	53
4930	139	377
4931	622	788
4932	713	565
4933	431	599
4934	706	729
4935	402	974
4936	73	238
4937	603	91
4938	513	308
4939	652	872
4940	96	223
4941	436	456
4942	223	978
4943	317	690
4944	178	749
4945	905	259
4946	374	760
4947	858	491
4948	783	50
4949	663	553
4950	435	974
4951	278	125
4952	669	551
4953	948	662
4954	632	900
4955	932	726
4956	14	552
4957	504	76
4958	196	404
4959	233	631
4960	635	768
4961	112	754
4962	645	704
4963	620	634
4964	520	534
4965	791	685
4966	496	624
4967	174	68
4968	878	957
4969	886	573
4970	331	442
4971	988	83
4972	156	127
4973	173	572
4974	537	827
4975	7	714
4976	798	464
4977	277	281
4978	734	474
4979	872	457
4980	607	217
4981	60	290
4982	281	725
4983	649	464
4984	312	444
4985	95	247
4986	357	855
4987	168	421
4988	795	703
4989	197	330
4990	326	802
4991	602	417
4992	3	513
4993	972	949
4994	158	147
4995	933	478
4996	738	887
4997	171	736
4998	494	697
4999	263	308
5000	962	928
5001	77	862
5002	553	485
5003	432	770
5004	62	35
5005	953	594
5006	711	145
5007	844	213
5008	681	547
5009	799	235
5010	706	211
5011	606	523
5012	354	17
5013	369	394
5014	147	574
5015	886	275
5016	566	510
5017	455	386
5018	842	887
5019	109	180
5020	392	874
5021	863	474
5022	174	389
5023	271	322
5024	542	190
5025	55	251
5026	545	870
5027	122	871
5028	909	899
5029	930	657
5030	395	186
5031	189	832
5032	804	899
5033	41	41
5034	232	349
5035	282	17
5036	279	308
5037	449	972
5038	374	13
5039	412	988
5040	920	430
5041	361	486
5042	994	24
5043	20	933
5044	210	646
5045	682	705
5046	230	327
5047	325	285
5048	869	940
5049	729	635
5050	961	228
5051	239	382
5052	904	221
5053	583	690
5054	75	739
5055	160	841
5056	298	542
5057	211	928
5058	295	919
5059	220	618
5060	661	956
5061	561	652
5062	327	889
5063	222	167
5064	262	896
5065	580	344
5066	727	507
5067	267	362
5068	711	726
5069	644	66
5070	415	490
5071	682	311
5072	221	366
5073	694	523
5074	155	874
5075	166	66
5076	326	291
5077	446	761
5078	629	710
5079	881	286
5080	573	2
5081	860	599
5082	46	170
5083	252	212
5084	998	824
5085	780	329
5086	25	353
5087	622	865
5088	156	723
5089	956	196
5090	561	580
5091	573	39
5092	357	868
5093	553	675
5094	27	337
5095	638	154
5096	660	921
5097	311	41
5098	140	243
5099	496	27
5100	986	104
5101	483	184
5102	469	255
5103	713	464
5104	432	497
5105	912	224
5106	996	690
5107	861	415
5108	279	715
5109	533	540
5110	604	19
5111	943	102
5112	298	306
5113	64	357
5114	816	897
5115	344	158
5116	482	712
5117	869	473
5118	937	872
5119	520	199
5120	217	655
5121	353	734
5122	570	544
5123	800	647
5124	66	729
5125	738	916
5126	952	320
5127	279	314
5128	919	763
5129	456	397
5130	848	62
5131	431	697
5132	595	341
5133	653	67
5134	296	528
5135	792	845
5136	192	884
5137	193	915
5138	117	931
5139	234	728
5140	699	413
5141	958	2
5142	407	838
5143	225	262
5144	754	107
5145	653	319
5146	658	531
5147	95	637
5148	425	315
5149	607	216
5150	29	702
5151	183	350
5152	317	712
5153	900	102
5154	736	718
5155	236	154
5156	861	297
5157	886	561
5158	474	50
5159	812	83
5160	331	464
5161	295	410
5162	571	563
5163	670	742
5164	120	494
5165	613	458
5166	60	385
5167	546	302
5168	36	637
5169	511	646
5170	724	492
5171	203	3
5172	323	648
5173	427	324
5174	804	116
5175	361	71
5176	844	282
5177	455	473
5178	944	432
5179	197	608
5180	830	546
5181	745	257
5182	53	666
5183	511	342
5184	731	27
5185	540	563
5186	891	64
5187	215	854
5188	570	966
5189	65	210
5190	748	115
5191	97	294
5192	789	902
5193	140	57
5194	990	941
5195	703	362
5196	471	883
5197	187	790
5198	872	5
5199	202	868
5200	642	739
5201	184	626
5202	59	34
5203	405	834
5204	895	120
5205	685	34
5206	516	266
5207	790	227
5208	359	372
5209	806	759
5210	218	623
5211	189	392
5212	48	589
5213	877	342
5214	402	196
5215	331	199
5216	483	954
5217	539	999
5218	593	530
5219	526	119
5220	16	951
5221	714	1000
5222	420	195
5223	233	744
5224	389	160
5225	408	291
5226	264	194
5227	317	285
5228	375	61
5229	937	806
5230	640	338
5231	642	576
5232	927	625
5233	953	792
5234	185	435
5235	588	410
5236	634	590
5237	177	477
5238	567	292
5239	953	606
5240	827	16
5241	493	308
5242	187	457
5243	645	995
5244	61	267
5245	9	728
5246	782	513
5247	301	160
5248	65	262
5249	385	825
5250	271	138
5251	964	511
5252	936	255
5253	672	969
5254	332	544
5255	211	988
5256	355	599
5257	512	697
5258	532	263
5259	760	170
5260	58	679
5261	350	127
5262	819	221
5263	371	121
5264	902	364
5265	479	76
5266	106	896
5267	730	192
5268	271	41
5269	716	136
5270	333	18
5271	123	842
5272	700	160
5273	888	509
5274	148	891
5275	127	531
5276	240	646
5277	730	589
5278	775	373
5279	371	293
5280	93	570
5281	952	428
5282	765	806
5283	474	536
5284	490	974
5285	794	271
5286	135	938
5287	751	343
5288	121	454
5289	844	40
5290	506	948
5291	103	863
5292	838	950
5293	245	82
5294	880	961
5295	355	439
5296	29	474
5297	590	353
5298	127	599
5299	219	434
5300	326	412
5301	385	675
5302	884	453
5303	105	739
5304	338	580
5305	7	731
5306	835	412
5307	46	87
5308	364	891
5309	649	45
5310	694	868
5311	527	957
5312	351	970
5313	463	502
5314	378	605
5315	615	166
5316	229	765
5317	455	47
5318	533	764
5319	38	804
5320	391	19
5321	751	43
5322	185	971
5323	801	236
5324	100	637
5325	562	753
5326	772	682
5327	934	511
5328	367	560
5329	863	358
5330	522	696
5331	572	904
5332	48	358
5333	834	53
5334	211	416
5335	236	550
5336	482	726
5337	971	483
5338	187	812
5339	408	486
5340	141	138
5341	797	499
5342	26	603
5343	999	650
5344	913	740
5345	378	367
5346	343	514
5347	22	416
5348	225	340
5349	879	627
5350	504	975
5351	605	663
5352	836	632
5353	727	789
5354	906	658
5355	907	412
5356	9	412
5357	608	172
5358	931	700
5359	388	907
5360	674	870
5361	373	246
5362	60	214
5363	265	289
5364	574	724
5365	344	428
5366	862	670
5367	816	228
5368	754	46
5369	993	310
5370	834	916
5371	599	668
5372	938	934
5373	643	232
5374	511	722
5375	55	336
5376	781	378
5377	239	159
5378	573	328
5379	212	188
5380	181	862
5381	293	632
5382	884	909
5383	435	444
5384	509	865
5385	173	429
5386	900	988
5387	239	706
5388	894	675
5389	364	839
5390	819	499
5391	408	698
5392	905	256
5393	57	673
5394	337	335
5395	964	402
5396	273	802
5397	224	872
5398	164	566
5399	344	980
5400	601	862
5401	82	108
5402	903	502
5403	703	695
5404	654	481
5405	410	650
5406	404	306
5407	601	609
5408	477	573
5409	347	101
5410	274	575
5411	203	121
5412	205	783
5413	178	909
5414	569	921
5415	715	874
5416	784	53
5417	687	597
5418	304	515
5419	76	772
5420	286	29
5421	258	312
5422	237	467
5423	815	239
5424	796	424
5425	784	406
5426	802	876
5427	81	838
5428	455	541
5429	385	61
5430	388	282
5431	15	289
5432	235	689
5433	272	461
5434	924	676
5435	588	374
5436	188	331
5437	610	629
5438	307	341
5439	556	553
5440	270	199
5441	498	33
5442	535	984
5443	489	230
5444	227	466
5445	222	657
5446	338	527
5447	3	73
5448	381	277
5449	409	865
5450	725	242
5451	924	795
5452	909	84
5453	633	787
5454	781	995
5455	246	833
5456	43	337
5457	817	562
5458	920	977
5459	88	179
5460	187	206
5461	658	306
5462	607	573
5463	570	787
5464	511	747
5465	695	307
5466	591	343
5467	11	439
5468	605	913
5469	309	226
5470	98	970
5471	750	143
5472	175	779
5473	395	854
5474	514	916
5475	141	414
5476	484	429
5477	258	272
5478	140	854
5479	761	229
5480	345	433
5481	148	473
5482	564	778
5483	736	229
5484	92	643
5485	394	605
5486	1000	137
5487	328	921
5488	151	231
5489	510	170
5490	924	69
5491	523	978
5492	676	998
5493	189	487
5494	285	481
5495	447	92
5496	370	2
5497	76	315
5498	211	798
5499	147	584
5500	207	8
5501	488	828
5502	542	81
5503	686	389
5504	442	84
5505	921	601
5506	877	849
5507	40	354
5508	374	670
5509	802	650
5510	323	881
5511	682	366
5512	861	834
5513	103	80
5514	892	69
5515	29	456
5516	862	302
5517	232	276
5518	791	375
5519	440	535
5520	884	261
5521	286	589
5522	533	401
5523	346	622
5524	318	249
5525	561	359
5526	834	543
5527	608	922
5528	927	732
5529	299	106
5530	730	735
5531	375	781
5532	970	457
5533	54	46
5534	351	101
5535	6	366
5536	106	779
5537	746	176
5538	733	326
5539	256	311
5540	279	768
5541	452	696
5542	446	864
5543	454	218
5544	299	598
5545	73	405
5546	424	201
5547	895	500
5548	854	457
5549	608	595
5550	91	149
5551	556	259
5552	250	817
5553	784	580
5554	923	629
5555	993	289
5556	249	28
5557	509	969
5558	138	602
5559	595	816
5560	841	551
5561	677	983
5562	536	530
5563	15	474
5564	419	166
5565	890	955
5566	998	33
5567	106	733
5568	335	795
5569	100	674
5570	862	218
5571	101	866
5572	666	610
5573	708	92
5574	856	995
5575	301	436
5576	128	266
5577	76	896
5578	553	596
5579	121	286
5580	809	624
5581	650	276
5582	253	719
5583	242	318
5584	504	109
5585	74	881
5586	506	367
5587	700	952
5588	653	415
5589	865	296
5590	547	265
5591	770	564
5592	912	591
5593	566	948
5594	729	31
5595	138	459
5596	66	215
5597	265	102
5598	400	637
5599	542	510
5600	654	207
5601	28	42
5602	639	206
5603	38	73
5604	974	154
5605	597	277
5606	571	409
5607	612	885
5608	925	363
5609	486	389
5610	68	450
5611	541	822
5612	344	318
5613	444	316
5614	282	751
5615	770	793
5616	671	458
5617	902	760
5618	695	877
5619	280	606
5620	331	82
5621	248	660
5622	857	154
5623	966	771
5624	694	284
5625	787	604
5626	32	305
5627	158	47
5628	128	873
5629	583	617
5630	760	969
5631	787	816
5632	619	455
5633	303	830
5634	40	472
5635	917	290
5636	817	53
5637	180	384
5638	746	468
5639	885	940
5640	423	564
5641	105	132
5642	535	751
5643	536	970
5644	7	893
5645	869	206
5646	905	98
5647	214	822
5648	751	355
5649	840	940
5650	420	650
5651	490	583
5652	968	237
5653	13	658
5654	316	911
5655	944	806
5656	760	136
5657	644	14
5658	188	351
5659	52	573
5660	387	412
5661	883	613
5662	566	440
5663	340	92
5664	19	785
5665	337	996
5666	354	794
5667	443	986
5668	396	180
5669	317	285
5670	649	37
5671	406	520
5672	231	829
5673	778	78
5674	63	380
5675	905	738
5676	608	747
5677	539	267
5678	463	267
5679	908	79
5680	386	186
5681	651	290
5682	446	462
5683	964	942
5684	333	591
5685	189	433
5686	1000	843
5687	452	14
5688	172	656
5689	435	175
5690	919	592
5691	959	139
5692	603	643
5693	140	31
5694	823	62
5695	253	465
5696	278	276
5697	808	156
5698	894	502
5699	901	988
5700	487	435
5701	815	864
5702	167	522
5703	83	91
5704	338	870
5705	457	493
5706	980	980
5707	485	949
5708	31	524
5709	572	734
5710	491	683
5711	158	920
5712	307	989
5713	143	813
5714	10	512
5715	609	601
5716	223	31
5717	276	853
5718	844	125
5719	83	410
5720	571	817
5721	518	773
5722	847	914
5723	492	667
5724	489	279
5725	391	792
5726	16	879
5727	886	363
5728	791	490
5729	413	806
5730	249	128
5731	851	620
5732	254	51
5733	126	458
5734	184	973
5735	405	134
5736	830	149
5737	390	885
5738	526	690
5739	959	172
5740	898	207
5741	573	448
5742	19	866
5743	833	4
5744	732	526
5745	269	350
5746	96	865
5747	868	360
5748	731	249
5749	314	944
5750	347	990
5751	247	565
5752	418	248
5753	138	996
5754	127	512
5755	797	417
5756	114	194
5757	95	712
5758	446	629
5759	943	950
5760	694	330
5761	148	520
5762	154	881
5763	287	4
5764	255	471
5765	854	895
5766	755	602
5767	450	682
5768	222	167
5769	435	23
5770	345	340
5771	556	355
5772	992	821
5773	426	882
5774	272	987
5775	405	934
5776	123	70
5777	550	341
5778	507	613
5779	928	967
5780	906	352
5781	615	268
5782	199	168
5783	886	417
5784	931	622
5785	421	271
5786	349	399
5787	234	748
5788	282	234
5789	886	262
5790	528	559
5791	672	765
5792	154	953
5793	759	341
5794	159	827
5795	822	795
5796	756	712
5797	451	786
5798	989	887
5799	623	389
5800	96	563
5801	908	228
5802	395	138
5803	561	558
5804	180	526
5805	95	738
5806	872	689
5807	91	981
5808	214	913
5809	132	623
5810	757	855
5811	62	597
5812	522	835
5813	302	329
5814	778	880
5815	692	249
5816	9	934
5817	682	769
5818	288	720
5819	725	421
5820	231	617
5821	38	972
5822	390	305
5823	581	486
5824	851	509
5825	231	482
5826	214	306
5827	484	926
5828	425	445
5829	75	218
5830	533	65
5831	177	469
5832	908	374
5833	667	424
5834	510	59
5835	574	807
5836	877	671
5837	273	905
5838	712	16
5839	110	756
5840	389	995
5841	299	294
5842	568	30
5843	214	647
5844	183	766
5845	382	21
5846	10	134
5847	352	658
5848	225	148
5849	760	415
5850	928	140
5851	831	90
5852	13	998
5853	950	332
5854	650	579
5855	410	482
5856	794	836
5857	536	921
5858	456	287
5859	615	583
5860	806	38
5861	664	848
5862	446	511
5863	267	967
5864	367	113
5865	248	811
5866	487	461
5867	618	428
5868	969	792
5869	240	670
5870	9	414
5871	881	313
5872	308	88
5873	79	768
5874	609	235
5875	759	261
5876	927	163
5877	103	720
5878	436	763
5879	976	293
5880	652	349
5881	332	229
5882	516	278
5883	792	656
5884	722	976
5885	39	891
5886	945	154
5887	460	581
5888	283	120
5889	414	306
5890	371	13
5891	399	624
5892	842	872
5893	850	12
5894	590	505
5895	979	821
5896	938	874
5897	414	869
5898	110	500
5899	189	706
5900	995	753
5901	457	814
5902	592	618
5903	887	569
5904	375	546
5905	391	156
5906	776	62
5907	822	36
5908	105	909
5909	332	393
5910	434	360
5911	231	710
5912	951	794
5913	50	54
5914	553	338
5915	306	925
5916	575	788
5917	260	32
5918	1	694
5919	645	798
5920	251	969
5921	341	225
5922	57	375
5923	667	20
5924	740	302
5925	636	363
5926	470	582
5927	68	485
5928	101	60
5929	102	207
5930	930	148
5931	803	491
5932	739	637
5933	738	546
5934	181	126
5935	7	988
5936	12	340
5937	614	382
5938	696	348
5939	153	532
5940	754	276
5941	524	604
5942	558	822
5943	407	117
5944	332	19
5945	883	793
5946	84	544
5947	162	683
5948	728	846
5949	31	67
5950	419	741
5951	492	379
5952	28	52
5953	446	295
5954	471	17
5955	420	233
5956	581	104
5957	736	72
5958	982	445
5959	170	74
5960	321	255
5961	124	465
5962	93	835
5963	367	81
5964	949	502
5965	788	746
5966	165	125
5967	389	143
5968	376	652
5969	786	918
5970	21	312
5971	606	356
5972	988	294
5973	505	598
5974	183	763
5975	120	167
5976	577	792
5977	660	656
5978	331	281
5979	159	230
5980	86	823
5981	101	123
5982	778	347
5983	626	917
5984	369	232
5985	240	737
5986	777	759
5987	538	38
5988	704	377
5989	960	552
5990	409	93
5991	933	647
5992	508	864
5993	886	249
5994	237	458
5995	477	423
5996	427	985
5997	421	782
5998	98	905
5999	548	244
6000	594	497
6001	364	644
6002	336	562
6003	658	426
6004	121	918
6005	499	892
6006	752	875
6007	48	665
6008	215	564
6009	490	939
6010	890	81
6011	242	930
6012	979	48
6013	660	60
6014	312	352
6015	406	163
6016	396	666
6017	633	80
6018	819	889
6019	377	807
6020	980	119
6021	149	24
6022	171	642
6023	465	714
6024	578	488
6025	830	125
6026	759	50
6027	240	70
6028	109	817
6029	238	611
6030	557	213
6031	257	593
6032	498	304
6033	668	986
6034	13	719
6035	301	823
6036	348	760
6037	315	797
6038	891	710
6039	750	66
6040	58	464
6041	548	986
6042	145	643
6043	1000	268
6044	143	443
6045	926	204
6046	374	317
6047	575	756
6048	537	976
6049	773	84
6050	983	290
6051	332	335
6052	940	67
6053	602	487
6054	73	490
6055	80	98
6056	727	934
6057	95	171
6058	399	734
6059	514	741
6060	825	13
6061	781	366
6062	979	865
6063	576	958
6064	254	893
6065	319	158
6066	424	419
6067	237	611
6068	738	647
6069	417	668
6070	920	304
6071	82	270
6072	950	453
6073	517	594
6074	955	11
6075	414	522
6076	760	642
6077	737	734
6078	469	484
6079	459	27
6080	432	404
6081	492	308
6082	443	476
6083	530	679
6084	446	729
6085	209	889
6086	763	160
6087	62	746
6088	876	91
6089	273	827
6090	830	367
6091	156	982
6092	953	869
6093	938	105
6094	807	662
6095	551	314
6096	902	855
6097	134	153
6098	887	950
6099	123	864
6100	484	97
6101	143	850
6102	725	166
6103	591	617
6104	264	896
6105	550	306
6106	280	279
6107	397	634
6108	481	842
6109	487	440
6110	302	661
6111	56	616
6112	442	689
6113	675	726
6114	675	417
6115	758	623
6116	189	651
6117	83	511
6118	80	822
6119	969	819
6120	87	874
6121	681	212
6122	173	267
6123	398	271
6124	31	202
6125	988	6
6126	542	414
6127	158	669
6128	767	811
6129	305	638
6130	320	768
